G190,ἀκολουθέω,akolouthéō,ak-ol-oo-theh'-o,"from Α (as a particle of union) and  (a road); properly, to be in the same way with, i.e. to accompany (specially, as a disciple):--follow, reach."
G191,ἀκούω,akoúō,ak-oo'-o,"a primary verb; to hear (in various senses):--give (in the) audience (of), come (to the ears), (shall) hear(-er, -ken), be noised, be reported, understand."
G192,ἀκρασία,akrasía,ak-ras-ee'-a,"from ἀκρατής; want of self-restraint:--excess, incontinency."
G193,ἀκρατής,akratḗs,ak-rat'-ace,"from Α (as a negative particle) and κράτος; powerless, i.e. without self-control:--incontinent."
G194,ἄκρατος,ákratos,ak'-rat-os,from Α (as a negative particle) and a presumed derivative of κεράννυμι; undiluted:--without mixture.
G195,ἀκρίβεια,akríbeia,ak-ree'-bi-ah,from the same as ἀκριβέστατος; exactness:--perfect manner.
G196,ἀκριβέστατος,akribéstatos,ak-ree-bes'-ta-tos,superlative of  (a derivative of the same as ἄκρον); most exact:--most straitest.
G197,ἀκριβέστερον,akribésteron,ak-ree-bes'-ter-on,neuter of the comparative of the same as ἀκριβέστατος; (adverbially) more exactly:--more perfect(-ly).
G198,ἀκριβόω,akribóō,ak-ree-bo'-o,"from the same as ἀκριβέστατος; to be exact, i.e. ascertain:--enquire diligently."
G199,ἀκριβῶς,akribōs,ak-ree-boce',"adverb from the same as ἀκριβέστατος; exactly:--circumspectly, diligently, perfect(-ly)."
G200,ἀκρίς,akrís,ak-rece',"apparently from the same as ἄκρον; a locust (as pointed, or as lighting on the top of vegetation):--locust."
G201,ἀκροατήριον,akroatḗrion,ak-ro-at-ay'-ree-on,from ἀκροατής; an audience-room:--place of hearing.
G202,ἀκροατής,akroatḗs,ak-ro-at-ace',from  (to listen; apparently an intensive of ἀκούω); a hearer (merely):--hearer.
G203,ἀκροβυστία,akrobystía,ak-rob-oos-tee'-ah,"from ἄκρον and probably a modified form of  (the penis or male sexual organ); the prepuce; by implication, an uncircumcised (i.e. gentile, figuratively, unregenerate) state or person:--not circumcised, uncircumcised (with ἔχω), uncircumcision."
G204,ἀκρογωνιαῖος,akrogōniaîos,ak-rog-o-nee-ah'-yos,from ἄκρον and γωνία; belonging to the extreme corner:--chief corner.
G205,ἀκροθίνιον,akrothínion,ak-roth-in'-ee-on,"from ἄκρον and  (a heap); properly (in the plural) the top of the heap, i.e. (by implication) best of the booty:--spoils."
G206,ἄκρον,ákron,ak'-ron,"neuter of an adjective probably akin to the base of ἀκμήν; the extremity:--one end… other, tip, top, uttermost participle"
G207,Ἀκύλας,Akýlas,ak-oo'-las,"probably for Latin aquila (an eagle); Akulas, an Israelite:--Aquila."
G208,ἀκυρόω,akyróō,ak-oo-ro'-o,"from Α (as a negative particle) and κυρόω; to invalidate:--disannul, make of none effect."
G209,ἀκωλύτως,akōlýtōs,ak-o-loo'-toce,"adverb from a compound of Α (as a negative particle) and a derivative of κωλύω; in an unhindered manner, i.e. freely:--no man forbidding him."
G210,ἄκων,ákōn,ak'-ohn,from Α (as a negative particle) and ἑκών; unwilling:--against the will.
G211,ἀλάβαστρον,alábastron,al-ab'-as-tron,"neuter of  (of uncertain derivation), the name of a stone; properly, an ""alabaster"" box, i.e. (by extension) a perfume vase (of any material):--(alabaster) box."
G212,ἀλαζονεία,alazoneía,al-ad-zon-i'-a,"from ἀλαζών; braggadocio, i.e. (by implication) self-confidence:--boasting, pride."
G213,ἀλαζών,alazṓn,al-ad-zone',from  (vagrancy); braggart:--boaster.
G214,ἀλαλάζω,alalázō,al-al-ad'-zo,"from  ( a shout, ""halloo""); to vociferate, i.e. (by implication) to wail; figuratively, to clang:--tinkle, wail."
G215,ἀλάλητος,alálētos,al-al'-ay-tos,"from Α (as a negative particle) and a derivative of λαλέω; unspeakable:--unutterable, which cannot be uttered."
G216,ἄλαλος,álalos,al'-al-os,from Α (as a negative particle) and λαλέω; mute:--dumb.
G217,ἅλας,hálas,hal'-as,"from ἅλς; salt; figuratively, prudence:--salt."
G218,ἀλείφω,aleíphō,al-i'-fo,from Α (as particle of union) and the base of λιπαρός; to oil (with perfume):--anoint.
G219,ἀλεκτοροφωνία,alektorophōnía,al-ek-tor-of-o-nee'-ah,"from ἀλέκτωρ and φωνή; cock-crow, i.e. the third night-watch:--cockcrowing."
G220,ἀλέκτωρ,aléktōr,al-ek'-tore,from  (to ward off); a cock or male fowl:--cock.
G221,Ἀλεξανδρεύς,Alexandreús,al-ex-and-reuce',"from  (the city so called); an Alexandreian or inhabitant of Alexandria:--of Alexandria, Alexandrian."
G222,Ἀλεξανδρῖνος,Alexandrînos,al-ex-an-dree'-nos,"from the same as Ἀλεξανδρεύς; Alexandrine, or belonging to Alexandria:--of Alexandria."
G223,Ἀλέξανδρος,Aléxandros,al-ex'-an-dros,"from the same as (the first part of) ἀλέκτωρ and ἀνήρ; man-defender; Alexander, the name of three Israelites and one other man:--Alexander."
G224,ἄλευρον,áleuron,al'-yoo-ron,from (to grind); flour:--meal.
G225,ἀλήθεια,alḗtheia,al-ay'-thi-a,"from ἀληθής; truth:--true, X truly, truth, verity."
G226,ἀληθεύω,alētheúō,al-ayth-yoo'-o,from ἀληθής; to be true (in doctrine and profession):--speak (tell) the truth.
G227,ἀληθής,alēthḗs,al-ay-thace',"from Α (as a negative particle) and λανθάνω; true (as not concealing):--true, truly, truth."
G228,ἀληθινός,alēthinós,al-ay-thee-nos',from ἀληθής; truthful:--true.
G229,ἀλήθω,alḗthō,al-ay'-tho,from the same as ἄλευρον; to grind:--grind.
G230,ἀληθῶς,alēthōs,al-ay-thoce',"adverb from ἀληθής; truly:--indeed, surely, of a surety, truly, of a (in) truth, verily, very."
G231,ἁλιεύς,halieús,hal-ee-yoos',"from ἅλς; a sailor (as engaged on the salt water), i.e. (by implication) a fisher:--fisher(-man)."
G232,ἁλιεύω,halieúō,hal-ee-yoo'-o,"from ἁλιεύς; to be a fisher, i.e. (by implication) to fish:--go a-fishing."
G233,ἁλίζω,halízō,hal-id'-zo,from ἅλς; to salt:--salt.
G234,ἀλίσγεμα,alísgema,al-is'-ghem-ah,from  (to soil); (ceremonially) defilement:--pollution.
G235,ἀλλά,allá,al-lah',"neuter plural of ἄλλος; properly, other things, i.e. (adverbially) contrariwise (in many relations):--and, but (even), howbeit, indeed, nay, nevertheless, no, notwithstanding, save, therefore, yea, yet."
G236,ἀλλάσσω,allássō,al-las'-so,from ἄλλος; to make different:--change.
G237,ἀλλαχόθεν,allachóthen,al-lakh-oth'-en,from ἄλλος; from elsewhere:--some other way.
G238,ἀλληγορέω,allēgoréō,al-lay-gor-eh'-o,from ἄλλος and  (to harangue (compare ἀγορά)); to allegorize:--be an allegory (the Greek word itself).
G239,ἀλληλουϊα,allēlouïa,al-lay-loo'-ee-ah,"of Hebrew origin (imperative of הָלַל and יָהּ); praise ye Jah!, an adoring exclamation:--alleluiah."
G240,ἀλλήλων,allḗlōn,al-lay'-lone,"Genitive plural from ἄλλος reduplicated; one another:--each other, mutual, one another, (the other), (them-, your-)selves, (selves) together (sometimes with μετά or πρός)."
G241,ἀλλογενής,allogenḗs,al-log-en-ace',"from ἄλλος and γένος; foreign, i.e. not a Jew:--stranger."
G242,ἅλλομαι,hállomai,hal'-lom-ahee,"middle voice of apparently a primary verb; to jump; figuratively, to gush:--leap, spring up."
G243,ἄλλος,állos,al'-los,"a primary word; ""else,"" i.e. different (in many applications):--more, one (another), (an-, some an-)other(-s, -wise)."
G244,ἀλλοτριεπίσκοπος,allotriepískopos,al-lot-ree-ep-is'-kop-os,"from ἀλλότριος and ἐπίσκοπος; overseeing others' affairs, i.e. a meddler (specially, in Gentile customs):--busybody in other men's matters."
G245,ἀλλότριος,allótrios,al-lot'-ree-os,"from ἄλλος; another's, i.e. not one's own; by extension foreign, not akin, hostile:--alien, (an-)other (man's, men's), strange(-r)."
G246,ἀλλόφυλος,allóphylos,al-lof'-oo-los,"from ἄλλος and φυλή; foreign, i.e. (specially) Gentile:--one of another nation."
G247,ἄλλως,állōs,al'-loce,adverb from ἄλλος; differently:--otherwise.
G248,ἀλοάω,aloáō,al-o-ah'-o,"from the same as ἅλων; to tread out grain:--thresh, tread out the corn."
G249,ἄλογος,álogos,al'-og-os,"from Α (as a negative particle) and λόγος; irrational:--brute, unreasonable."
G250,ἀλόη,alóē,al-o-ay',of foreign origin (compare ἀκάνθινος); aloes (the gum):--aloes.
G251,ἅλς,háls,halce,"a primary word; ""salt"":--salt."
G252,ἁλυκός,halykós,hal-oo-kos',from ἅλς; briny:--salt.
G253,ἀλυπότερος,alypóteros,al-oo-pot'-er-os,comparative of a compound of Α (as a negative particle) and λύπη; more without grief:--less sorrowful.
G254,ἅλυσις,hálysis,hal'-oo-sis,"of uncertain derivation; a fetter or manacle:--bonds, chain."
G255,ἀλυσιτελής,alysitelḗs,al-oo-sit-el-ace',"from Α (as a negative particle) and the base of λυσιτελεῖ; gainless, i.e. (by implication) pernicious:--unprofitable."
G256,Ἀλφαῖος,Alphaîos,al-fah'-yos,"of Hebrew origin (compare חֶלֶף); Alphæus, an Israelite:--Alpheus."
G257,ἅλων,hálōn,hal'-ohn,"probably from the base of εἱλίσσω; a threshing-floor (as rolled hard), i.e. (figuratively) the grain (and chaff, as just threshed):--floor."
G258,ἀλώπηξ,alṓpēx,al-o'-pakes,"of uncertain derivation; a fox, i.e. (figuratively) a cunning person:--fox."
G259,ἅλωσις,hálōsis,hal'-o-sis,"from a collateral form of αἱρέομαι; capture, be taken."
G260,ἅμα,háma,ham'-ah,"a primary particle; properly, at the ""same"" time, but freely used as a preposition or adverb denoting close association:--also, and, together, with(-al)."
G261,ἀμαθής,amathḗs,am-ath-ace',from Α (as a negative particle) and μανθάνω; ignorant:--unlearned.
G262,ἀμαράντινος,amarántinos,am-ar-an'-tee-nos,"from ἀμάραντος; ""amaranthine"", i.e. (by implication) fadeless:--that fadeth not away."
G263,ἀμάραντος,amárantos,am-ar'-an-tos,"from Α (as a negative particle) and a presumed derivative of μαραίνω; unfading, i.e. (by implication) perpetual:--that fadeth not away."
G264,ἁμαρτάνω,hamartánō,ham-ar-tan'-o,"perhaps from Α (as a negative particle) and the base of μέρος; properly, to miss the mark (and so not share in the prize), i.e. (figuratively) to err, especially (morally) to sin:--for your faults, offend, sin, trespass."
G265,ἁμάρτημα,hamártēma,ham-ar'-tay-mah,from ἁμαρτάνω; a sin (properly concrete):--sin.
G266,ἁμαρτία,hamartía,ham-ar-tee'-ah,"from ἁμαρτάνω; a sin (properly abstract):--offence, sin(-ful)."
G267,ἀμάρτυρος,amártyros,am-ar'-too-ros,from Α (as a negative particle) and a form of μάρτυς; unattested:--without witness.
G268,ἁμαρτωλός,hamartōlós,ham-ar-to-los',"from ἁμαρτάνω; sinful, i.e. a sinner:--sinful, sinner."
G269,ἄμαχος,ámachos,am'-akh-os,from Α (as a negative particle) and μάχη; peaceable:--not a brawler.
G270,ἀμάω,amáō,am-ah'-o,"from ἅμα; properly, to collect, i.e. (by implication) reap:--reap down."
G271,ἀμέθυστος,améthystos,am-eth'-oos-tos,"from Α (as a negative particle) and a derivative of μεθύω; the ""amethyst"" (supposed to prevent intoxication):--amethyst."
G272,ἀμελέω,ameléō,am-el-eh'-o,"from Α (as a negative particle) and μέλω; to be careless of:--make light of, neglect, be negligent, no regard."
G273,ἄμεμπτος,ámemptos,am'-emp-tos,"from Α (as a negative particle) and a derivative of μέμφομαι; irreproachable:--blameless, faultless, unblamable."
G274,ἀμέμπτως,amémptōs,am-emp'-toce,"adverb from ἄμεμπτος; faultlessly:--blameless, unblamably."
G275,ἀμέριμνος,amérimnos,am-er'-im-nos,"from Α (as a negative particle) and μέριμνα; not anxious:--without care(-fulness), secure."
G276,ἀμετάθετος,ametáthetos,am-et-ath'-et-os,"from Α (as a negative particle) and a derivative of μετατίθημι; unchangeable, or (neuter as abstract) unchangeability:--immutable(-ility)."
G277,ἀμετακίνητος,ametakínētos,am-et-ak-in'-ay-tos,from Α (as a negative particle) and a derivative of μετακινέω; immovable:--unmovable.
G278,ἀμεταμέλητος,ametamélētos,am-et-am-el'-ay-tos,"from Α (as a negative particle) and a presumed derivative of μεταμέλλομαι; irrevocable:--without repentance, not to be repented of."
G279,ἀμετανόητος,ametanóētos,am-et-an-o'-ay-tos,from Α (as a negative particle) and a presumed derivative of μετανοέω; unrepentant:--impenitent.
G280,ἄμετρος,ámetros,am'-et-ros,from Α (as a negative particle) and μέτρον; immoderate:--(thing) without measure.
G281,ἀμήν,amḗn,am-ane',"of Hebrew origin (אָמֵן); properly, firm, i.e. (figuratively) trustworthy; adverbially, surely (often as interjection, so be it):--amen, verily."
G282,ἀμήτωρ,amḗtōr,am-ay'-tore,"from Α (as a negative particle) and μήτηρ; motherless, i.e. of unknown maternity:--without mother."
G283,ἀμίαντος,amíantos,am-ee'-an-tos,"from Α (as a negative particle) and a derivative of μιαίνω; unsoiled, i.e. (figuratively) pure:--undefiled."
G284,Ἀμιναδάβ,Aminadáb,am-ee-nad-ab',"of Hebrew origin (עַמִּינָדָב); Aminadab, an Israelite:--Aminadab."
G285,ἄμμος,ámmos,am'-mos,perhaps from ἅμα; sand (as heaped on the beach):--sand.
G286,ἀμνός,amnós,am-nos',apparently a primary word; a lamb:--lamb.
G287,ἀμοιβή,amoibḗ,am-oy-bay',from  (to exchange); requital:--requite.
G288,ἄμπελος,ámpelos,am'-pel-os,probably from the base of ἀμφότερος and that of ἅλων; a vine (as coiling about a support):--vine.
G289,ἀμπελουργός,ampelourgós,am-pel-oor-gos',"from ἄμπελος and ἔργον; a vine-worker, i.e. pruner:--vine-dresser."
G290,ἀμπελών,ampelṓn,am-pel-ohn',from ἄμπελος; a vineyard:--vineyard.
G291,Ἀμπλίας,Amplías,am-plee'-as,"contracted for Latin ampliatus (enlarged); Amplias, a Roman Christian:--Amplias."
G292,ἀμύνομαι,amýnomai,am-oo'-nom-ahee,"middle voice of a primary verb; to ward off (for oneself), i.e. protect:--defend."
G293,ἀμφίβληστρον,amphíblēstron,am-fib'-lace-tron,from a compound of the base of ἀμφότερος and βάλλω; a (fishing) net (as thrown about the fish):--net.
G294,ἀμφιέννυμι,amphiénnymi,am-fee-en'-noo-mee,from the base of ἀμφότερος and  (to invest); to enrobe:--clothe.
G295,Ἀμφίπολις,Amphípolis,am-fip'-ol-is,"from the base of ἀμφότερος and πόλις; a city surrounded by a river; Amphipolis, a place in Macedonia:--Amphipolis."
G296,ἄμφοδον,ámphodon,am'-fod-on,from the base of ἀμφότερος and ὁδός; a fork in the road:--where two ways meet.
G297,ἀμφότερος,amphóteros,am-fot'-er-os,comparative of  (around); (in plural) both:--both.
G298,ἀμώμητος,amṓmētos,am-o'-may-tos,from Α (as a negative particle) and a derivative of μωμάομαι; unblamable:--blameless.
